,DateTime,Latitude [deg],Longitude [deg],Altitude [m],GPS Speed [km.h-1],Wheel Speed [km.h-1],Engine Speed [rpm],Wheel Acceleration [m.s-2],Fuel Rate [l.h-1],Intake Air Temperature [c],Mass Air Flow Rate [g.s-1],Intake Manifold Absolute Pressure [kpa],Barometric Pressure [kpa],Phi,Ambient Air Temperature [c],PM Conc. [µg.m-3],PN Conc. [#.cm-3],NO2 [v],NO2 Conc. [ppm],NO [v],NO Conc. [ppm],CO2 [v],CO2 Conc. [%],Temperature [c],GPS Acceleration [m.s-2],Slope [%],Fuel Rate1 [g.s-1],Fuel Rate2 [g.s-1],PM Conc. [mg.m-3],PM Rate [kg.s-1],PM Rate [g.s-1],NO2 Conc. [mg.m-3],NO2 Rate [kg.s-1],NO2 Rate [g.s-1],NO Conc. [mg.m-3],NO Rate [kg.s-1],NO Rate [g.s-1],CO2 Conc. [ppm],CO2 Conc. [mg.m-3],CO2 Rate [kg.s-1],CO2 Rate [g.s-1]
4378,2019-09-05 13:43:11,45.49128,-73.55213,15.35373,65.052,63.0,1706.25,-0.01580166,1.684651,32.0,5.06,31.73141,101.0,0.998997,22.0,1740.8,3041815.1,0.003503,0.37,0.001045,2.76,3.080488,16.82,37.4,-0.042499999999999635,0.008952252017125175,0.33599428277777776,0.3438724367346939,1.7408,6.812938355634619e-09,6.812938355634619e-06,0.6664365414161646,2.6082209757644003e-09,2.6082209757644005e-06,3.2424995317000134,1.269011341202109e-08,1.269011341202109e-05,168200.0,289789.2057528864,0.001134142919877489,1.134142919877489
4379,2019-09-05 13:43:12,45.49139,-73.55229,14.93222,65.016,63.0,1706.25,-0.01580166,1.684651,32.0,5.06,31.73141,101.0,0.998997,22.0,1643.8,2812363.3,0.004871,0.52,0.000947,2.5,3.080977,16.82,37.4,0.010000000000000384,0.0016096439653606257,0.33599428277777776,0.3438724367346939,1.6438,6.43331116095599e-09,6.43331116095599e-06,0.936613517665961,3.6656078578310486e-09,3.6656078578310487e-06,2.937046677264505,1.1494667945671277e-08,1.1494667945671277e-05,168200.0,289789.2057528864,0.001134142919877489,1.134142919877489
4380,2019-09-05 13:43:13,45.49152,-73.55243,15.77511,64.188,63.0,1857.0,-0.2979974,1.721274,32.0,5.17,32.65874,101.0,0.998997,22.0,1661.3,2838027.0,0.003992,0.43,0.00085,2.24,3.080684,16.82,37.4,0.012499999999999494,0.006487696744597387,0.34329853666666665,0.35134792448979596,1.6613,6.643144094670895e-09,6.643144094670895e-06,0.7745073319160832,3.097070853125648e-09,3.097070853125648e-06,2.6315938228289966,1.0523118620176281e-08,1.052311862017628e-05,168200.0,289789.2057528864,0.0011587982007443909,1.1587982007443909
4381,2019-09-05 13:43:14,45.49164,-73.55258,15.30407,64.944,62.0,1714.0,-0.0499704,3.162883,32.0,9.5,55.13955,101.0,0.998997,22.0,1718.5,2997425.6,0.003699,0.39,0.00085,2.24,3.080586,16.82,37.4,0.04999999999999992,0.004719909203590325,0.6308194427777778,0.645610306122449,1.7185,1.2627233351380618e-08,1.2627233351380617e-05,0.7024601382494708,5.161552566609926e-09,5.161552566609926e-06,2.6315938228289966,1.9336484892006708e-08,1.9336484892006707e-05,168200.0,289789.2057528864,0.00212931971123244,2.12931971123244
4382,2019-09-05 13:43:15,45.49176,-73.55272,15.3692,65.232,62.0,1715.5,-0.0499704,3.209494,32.0,9.64,60.62025,101.0,0.998997,22.0,1746.2,3084198.2,0.003503,0.37,0.000947,2.5,3.081563,16.82,37.3,0.11499999999999942,0.0050884612934701005,0.6401157477777777,0.6551245632653062,1.7462,1.3019853043545518e-08,1.3019853043545519e-05,0.6666513131020866,4.970623140462616e-09,4.970623140462616e-06,2.9379931956909515,2.1905989950081815e-08,2.1905989950081817e-05,168200.0,289882.59576440847,0.002161395485473662,2.1613954854736623
4383,2019-09-05 13:43:16,45.49189,-73.55286,15.80322,65.736,62.0,1725.0,4.8572260000000006e-17,3.162883,32.0,9.5,59.68764,100.0,0.998997,22.0,1778.4,3188454.5,0.003796,0.4,0.001045,2.76,3.080781,16.82,37.3,0.09249999999999955,-0.007156838213556517,0.6308194427777778,0.645610306122449,1.7784,1.3067367932554724e-08,1.3067367932554724e-05,0.7135684378935901,5.243174383161194e-09,5.243174383161194e-06,3.2114301861810004,2.359701969890905e-08,2.359701969890905e-05,168200.0,287012.47105386975,0.002108916756912184,2.1089167569121843
4384,2019-09-05 13:43:17,45.49202,-73.55299,15.41006,65.844,64.0,1751.5,0.1989177,3.009733,32.0,9.04,56.4847,101.0,0.998997,22.0,1724.3,3025280.1,0.003503,0.37,0.000752,1.99,3.081172,16.82,37.3,0.09249999999999955,-0.0009495981080916511,0.6002745261111112,0.6143491755102041,1.7243,1.2056363214479078e-08,1.2056363214479077e-05,0.6666513131020866,4.661248256201457e-09,4.661248256201457e-06,2.338642583769997,1.6351867087385544e-08,1.6351867087385545e-05,168200.0,289882.59576440847,0.002026868795506422,2.026868795506422
4385,2019-09-05 13:43:18,45.49216,-73.55311,15.14257,66.276,65.0,1744.5,0.3476226,2.330545,32.0,7.0,43.0764,101.0,0.998997,22.0,1757.6,3099350.7,0.002624,0.28,0.00085,2.24,3.08127,16.82,37.3,0.09499999999999965,-0.0023653324840569806,0.4648142527777777,0.47571285714285716,1.7575999999999998,9.515971846237141e-09,9.515971846237142e-06,0.5044928855907682,2.7314178970804998e-09,2.7314178970804997e-06,2.6324419033390924,1.4252527901132067e-08,1.4252527901132066e-05,168200.0,289882.59576440847,0.0015694780496178047,1.5694780496178047
4386,2019-09-05 13:43:19,45.4923,-73.55322,15.22277,66.564,64.0,1748.25,0.009842553,3.379291,32.0,10.15,62.71141,101.0,0.998997,22.0,1750.3,3073298.8,0.003015,0.32,0.000947,2.5,3.080098,16.81,37.3,0.1725000000000006,-0.003258030332937696,0.6739808161111112,0.6897836428571429,1.7503,1.3740850027070929e-08,1.3740850027070928e-05,0.5765632978180207,4.5263496580191125e-09,4.526349658019112e-06,2.9379931956909515,2.3064916804287388e-08,2.306491680428739e-05,168100.0,289710.25177168293,0.002274390173627181,2.274390173627181
4387,2019-09-05 13:43:20,45.49244,-73.55334,15.16275,67.104,64.0,1772.5,-0.1388624,4.444683,32.0,13.35,82.30557,100.0,0.998997,22.0,1762.1,3110740.1,0.003406,0.36,0.000947,2.5,3.080098,16.81,37.3,0.12250000000000069,0.0006519463929615327,0.8864673316666668,0.9072523775510204,1.7621,1.8194783045865883e-08,1.8194783045865883e-05,0.6422115941042311,6.631235811966499e-09,6.631235811966499e-06,2.908904154149457,3.003625219111706e-08,3.003625219111706e-05,168100.0,286841.83343730983,0.0029618210815902904,2.9618210815902906
4388,2019-09-05 13:43:21,45.4926,-73.55344,15.54119,68.328,65.0,1789.75,0.1059445,3.149565,32.0,9.46,57.52497,101.0,0.998997,22.0,1705.0,2937461.8,0.003601,0.38,0.00085,2.24,3.080195,16.81,37.3,0.020000000000000767,0.0034733738799049988,0.6281632416666667,0.6428919469387756,1.705,1.2475288111996291e-08,1.2475288111996292e-05,0.6846689161588997,5.009643396135194e-09,5.009643396135194e-06,2.6324419033390924,1.9261273420672766e-08,1.9261273420672765e-05,168100.0,289710.25177168293,0.0021197764573904565,2.1197764573904565
4389,2019-09-05 13:43:22,45.49276,-73.55353,15.48941,68.04,65.0,1785.0,0.1059445,2.803313,32.0,8.42,50.70739,101.0,0.998997,22.0,1700.2,2919872.4,0.003992,0.43,0.00085,2.24,3.080586,16.82,37.4,-0.039999999999999536,-0.004549283925663905,0.559105203888889,0.5722146081632653,1.7002000000000002,1.1072537705932401e-08,1.10725377059324e-05,0.7745073319160832,5.043972259829393e-09,5.043972259829392e-06,2.6315938228289966,1.713823187270489e-08,1.713823187270489e-05,168200.0,289789.2057528864,0.001887249680902857,1.887249680902857
4390,2019-09-05 13:43:23,45.49291,-73.55361,15.47845,66.852,67.0,1762.5,0.2821355,1.408315,32.0,4.23,25.54193,101.0,0.998997,22.0,1722.1,2973693.3,0.00321,0.34,0.000947,2.5,3.080781,16.82,37.3,-0.13000069444444465,0.0013379520488011013,0.28088060277777777,0.28746648367346944,1.7221,5.63421997060871e-09,5.6342199706087105e-06,0.6125985039316472,2.004247561010804e-09,2.0042475610108038e-06,2.9379931956909515,9.612275673116814e-09,9.612275673116815e-06,168200.0,289882.59576440847,0.0009484131642690449,0.948413164269045
4391,2019-09-05 13:43:24,45.49306,-73.55369,14.84454,66.528,65.0,1853.0,-0.01678119,2.220677,31.0,6.67,40.78949,101.0,0.998997,21.0,1726.5,2991482.0,0.003503,0.37,0.001143,3.02,3.080293,16.81,37.4,-0.3650000000000005,-0.000822424470075601,0.44290169055555556,0.45328639387755104,1.7265,8.906918555186017e-09,8.906918555186016e-06,0.6664365414161646,3.438109468053073e-09,3.438109468053073e-06,3.5479523861355218,1.8303691248761646e-08,1.8303691248761645e-05,168100.0,289616.91728335444,0.0014941177494624289,1.494117749462429
4392,2019-09-05 13:43:25,45.49323,-73.55376,15.35858,66.45599,65.0,1853.0,-0.01678119,2.220677,31.0,6.67,40.78949,101.0,0.998997,21.0,1779.3,3153366.1,0.002429,0.26,0.000947,2.5,3.080195,16.81,37.4,-0.2550000000000002,-0.0032808338223410715,0.44290169055555556,0.45328639387755104,1.7792999999999999,9.179310851573982e-09,9.179310851573982e-06,0.4683067588329805,2.415968815388646e-09,2.415968815388646e-06,2.937046677264505,1.515206229202123e-08,1.5152062292021232e-05,168100.0,289616.91728335444,0.0014941177494624289,1.494117749462429
4393,2019-09-05 13:43:26,45.49338,-73.55382,15.50891,62.784,64.0,1743.75,-0.4023407,2.333874,31.0,7.01,40.64139,101.0,0.998997,21.0,1838.9,3281384.8,0.003406,0.36,0.00085,2.24,3.081563,16.82,37.4,-0.2325000000000004,5.008389358054366e-05,0.4654782033333333,0.4763924469387755,1.8389000000000002,9.970368164591231e-09,9.97036816459123e-06,0.6484247429995115,3.5157068980018376e-09,3.5157068980018375e-06,2.6315938228289966,1.4268290430838632e-08,1.4268290430838633e-05,168200.0,289789.2057528864,0.0015712138079725687,1.5712138079725688
4394,2019-09-05 13:43:27,45.49353,-73.55388,15.24914,63.18,65.0,1643.75,0.1382752,1.215213,31.0,3.65,22.94105,101.0,0.999424,21.0,1760.2,3090564.8,0.00282,0.3,0.000947,2.5,3.081075,16.82,37.4,-0.31499930555555544,0.008955427439749046,0.2423674816666667,0.24815629931972788,1.7602,4.969239693711811e-09,4.9692396937118114e-06,0.5403539524995928,1.5254790986337027e-09,1.5254790986337027e-06,2.937046677264505,8.291608300731257e-09,8.291608300731258e-06,168200.0,289789.2057528864,0.0008181070469472005,0.8181070469472005
4395,2019-09-05 13:43:28,45.49353,-73.55388,15.24914,63.18,65.0,1643.75,0.1382752,1.215213,31.0,3.65,22.94105,101.0,0.999424,21.0,1701.5,2931966.7,0.002234,0.24,0.00085,2.24,3.080781,16.82,37.4,-0.08250000000000016,0.008955427439749046,0.2423674816666667,0.24815629931972788,1.7015,4.803523087632455e-09,4.803523087632455e-06,0.43228316199967437,1.2203832789069623e-09,1.2203832789069623e-06,2.6315938228289966,7.429281037455207e-09,7.429281037455207e-06,168200.0,289789.2057528864,0.0008181070469472005,0.8181070469472005
4396,2019-09-05 13:43:29,45.49368,-73.55394,15.52691,61.92,62.0,1583.5,-0.3160363,0.7487838,32.0,2.25,14.70526,101.0,0.965447,21.0,1630.0,2779423.2,0.001843,0.2,0.000947,2.5,3.080391,16.81,37.3,-0.03000000000000015,-0.00018062685180173372,0.14934076899999998,0.14777250000000003,1.63,2.8366462990177125e-09,2.8366462990177123e-06,0.360352061136263,6.27111251880727e-10,6.27111251880727e-07,2.9379931956909515,5.112912592083411e-09,5.112912592083411e-06,168100.0,289710.25177168293,0.0005041751616414933,0.5041751616414933
4397,2019-09-05 13:43:30,45.49398,-73.55404,15.83255,61.596,60.0,1720.25,-0.6661725,3.265905,32.0,9.48,64.52705,101.0,0.999424,21.0,1642.0,2739321.5,0.002331,0.25,0.000947,2.5,3.080928,16.82,37.4,-0.09999999999999984,-0.004557821045890544,0.6513666083333333,0.6445264979591837,1.642,1.2039724650011602e-08,1.2039724650011601e-05,0.45029496041632744,3.3017218847140417e-09,3.301721884714042e-06,2.937046677264505,2.1535464846830777e-08,2.1535464846830776e-05,168200.0,289789.2057528864,0.0021248369328930035,2.1248369328930035
4398,2019-09-05 13:43:31,45.49414,-73.55408,15.47961,62.748,59.0,1622.5,-0.3618475,1.168103,32.0,3.51,21.99212,101.0,0.9241195,21.0,1822.4,3232708.0,0.000475,0.05,0.002413,6.37,3.049035,16.64,37.3,-0.03500000000000035,-0.006130041741687598,0.23297165388888885,0.2206571051020408,1.8224,4.947500966818779e-09,4.947500966818779e-06,0.09008801528406575,2.445733882334835e-10,2.445733882334835e-07,7.486006662620544,2.0323214004020503e-08,2.0323214004020503e-05,166400.0,286780.40389534825,0.0007785592216510731,0.778559221651073
4399,2019-09-05 13:43:32,45.4943,-73.55414,15.23675,61.74,59.0,1647.5,-0.1499864,1.313676,32.0,3.65,24.24709,101.0,0.9241195,21.0,1835.2,3216329.8,0.0,0.0,0.034354,90.67,2.482344,13.55,37.3,-0.0749999999999999,-0.018667076622595716,0.26200538,0.2294582431972789,1.8352,5.180973006419677e-09,5.180973006419677e-06,0.0,0.0,0.0,106.55513722131943,3.008169625321494e-07,0.0003008169625321494,135500.0,233526.11014314712,0.0006592700920585406,0.6592700920585406
4400,2019-09-05 13:43:33,45.49445,-73.55419,14.8453,61.416,59.0,1614.0,0.0,1.270487,32.0,3.53,23.09409,101.0,0.9241195,21.0,1737.5,2976668.6,0.005945,0.63,0.082168,216.85,2.210989,12.07,37.4,-0.18499999999999964,-0.024093046971528604,0.2533915738888889,0.22191441054421768,1.7375,4.743889705313637e-09,4.743889705313637e-06,1.1347433002491452,3.0981853584031887e-09,3.098185358403189e-06,254.75942878592318,6.955687088052509e-07,0.0006955687088052509,120700.0,207952.18272516885,0.0005677710611956424,0.5677710611956425
4401,2019-09-05 13:43:34,45.49459,-73.55424,14.09695,60.516,59.0,1570.25,0.0,1.133721,32.0,3.15,21.03578,101.0,0.989725,21.0,1713.0,2931366.1,0.011709,1.25,0.09433,248.95,2.424225,13.23,37.3,-0.39,-0.023225955265516327,0.226114355,0.21208392857142858,1.713,4.173524634542502e-09,4.173524634542502e-06,2.252200382101644,5.487223453956361e-09,5.487223453956361e-06,292.5653624269049,7.128013702875324e-07,0.0007128013702875324,132300.0,228011.1023759289,0.0005555224475861831,0.5555224475861831
4402,2019-09-05 13:43:35,45.49474,-73.55431,13.77752,60.084,58.0,1542.0,-0.1461117,0.7426795,32.0,2.21,15.16963,101.0,0.926956,21.0,1758.1,3065145.1,0.017569,1.87,0.087346,230.52,2.594383,14.16,37.4,-0.44499999999999956,-0.02647109618301687,0.1481233002777778,0.13935869115646257,1.7581,3.0051829221130795e-09,3.0051829221130795e-06,3.3682063039141297,5.757394950615072e-09,5.757394950615072e-06,270.8192000172055,4.629209003310575e-07,0.0004629209003310575,141600.0,243960.4728573646,0.0004170103217687182,0.4170103217687182
4403,2019-09-05 13:43:36,45.49487,-73.55436,13.54983,56.124,58.0,1500.0,-0.1461117,0.8001463,32.0,2.23,15.58734,101.0,0.928603,21.0,1701.7,2885389.0,0.020695,2.21,0.069812,184.24,2.961221,16.16,37.3,-0.47000000000000003,-0.023108347319866388,0.15958473427777778,0.1408697068027211,1.7017,2.9351001624255548e-09,2.935100162425555e-06,3.9818902755557066,6.867983072541749e-09,6.867983072541749e-06,216.51834654964034,3.7345186232941294e-07,0.00037345186232941297,161600.0,278507.8922445209,0.00048037172225638615,0.48037172225638614
4404,2019-09-05 13:43:37,45.49501,-73.55441,13.07766,55.008,57.0,1429.5,-0.1496147,0.7915637,32.0,2.21,15.88007,101.0,0.9371735,21.0,1745.9,3027939.4,0.021477,2.29,0.055258,145.83,2.969524,16.21,37.4,-0.5125000000000002,-0.013032845290399062,0.1578729823888889,0.14089479149659864,1.7459,2.9843290277670352e-09,2.9843290277670352e-06,4.124701837413559,7.0504996988815574e-09,7.050499698881557e-06,171.3238067781931,2.9284988241921786e-07,0.00029284988241921786,162100.0,279279.60911143216,0.0004773825788044436,0.4773825788044436
4405,2019-09-05 13:43:38,45.49514,-73.55446,12.98715,53.748,54.0,1346.75,-0.4416294,0.7843248,32.0,2.21,16.66325,101.0,0.9510815,21.0,1784.7,3119320.5,0.018742,2.0,0.041192,108.71,2.604445,14.22,37.3,-0.2550000000000003,-0.009074911417447136,0.156429224,0.14298572210884355,1.7847,3.050651249129863e-09,3.0506512491298632e-06,3.6035206113626304,6.1596260740284745e-09,6.1596260740284745e-06,127.7556961214253,2.1837735975585888e-07,0.00021837735975585888,142200.0,245073.15765576033,0.0004189122735085702,0.4189122735085702
4406,2019-09-05 13:43:39,45.49527,-73.55451,13.043,52.704,54.0,1346.75,-0.4416294,0.7843248,32.0,2.21,16.66325,101.0,0.9510815,21.0,1728.9,2961046.0,0.016788,1.79,0.033768,89.12,2.114579,11.54,37.3,-0.34250000000000014,-0.006567795313541787,0.156429224,0.14298572210884355,1.7289,2.955270322530745e-09,2.955270322530745e-06,3.225150947169554,5.512865336255485e-09,5.5128653362554844e-06,104.73358143999104,1.790248394944545e-07,0.00017902483949445451,115399.99999999999,198884.96760530755,0.0003399611558571659,0.3399611558571659
4407,2019-09-05 13:43:40,45.4954,-73.55457,13.06707,52.452,54.0,1346.75,-0.4416294,0.7843248,32.0,2.21,16.66325,101.0,0.9510815,21.0,1805.8,3183202.3,0.012002,1.28,0.024684,65.14,1.672088,9.13,37.4,-0.8649999999999997,0.003150976116587849,0.156429224,0.14298572210884355,1.8057999999999998,3.086718230334906e-09,3.086718230334906e-06,2.305510197331597,3.94089066138358e-09,3.9408906613835794e-06,76.52768822280395,1.3081150202830592e-07,0.00013081150202830594,91300.00000000001,157299.37268274993,0.0002688774179200846,0.2688774179200846
4408,2019-09-05 13:43:41,45.49552,-73.55463,13.02923,50.076,54.0,1346.75,-0.4416294,0.7843248,32.0,2.21,16.66325,101.0,0.9510815,21.0,1732.9,3000018.1,0.007704,0.82,0.019507,51.48,1.339683,7.31,37.4,-1.1875,0.007546077311307483,0.156429224,0.14298572210884355,1.7329,2.9621076649392846e-09,2.9621076649392844e-06,1.4769674701655542,2.5246330799488553e-09,2.5246330799488554e-06,60.47966517823068,1.0338004489433817e-07,0.00010338004489433817,73100.0,125942.87122791917,0.00021527863362495273,0.21527863362495273
4409,2019-09-05 13:43:42,45.49561,-73.5547,13.24771,41.292,54.0,1346.75,-0.4416294,0.7843248,32.0,2.21,16.66325,101.0,0.9510815,21.0,1667.5,2863146.8,0.003894,0.42,0.013451,35.5,1.049084,5.73,37.3,-1.3224999999999998,0.014311580148968906,0.156429224,0.14298572210884355,1.6675,2.850317116559672e-09,2.850317116559672e-06,0.7567393283861523,1.2935214755459795e-09,1.2935214755459795e-06,41.71950337881151,7.131263242878293e-08,7.131263242878292e-05,57300.00000000001,98753.10783175153,0.00016880220303826352,0.16880220303826352
4410,2019-09-05 13:43:43,45.4957,-73.55474,13.41464,35.604,52.0,1320.25,-0.5953757,0.7623641,32.0,2.18,17.44701,101.0,0.959957,21.0,1714.1,2963431.6,0.00028,0.03,0.010618,28.02,0.820269,4.48,37.4,-1.4075000000000002,0.022110218355749795,0.15204928438888887,0.14236097006802723,1.7141,2.8901987779410632e-09,2.8901987779410633e-06,0.054035395249959296,9.111080643894445e-11,9.111080643894445e-08,32.91841915878057,5.550479833408745e-08,5.550479833408745e-05,44800.00000000001,77185.23435035265,0.00013014448981651236,0.13014448981651236
4411,2019-09-05 13:43:44,45.49577,-73.5548,13.75583,33.408,52.0,1320.25,-0.5953757,0.7623641,32.0,2.18,17.44701,101.0,0.959957,21.0,1599.2,2669146.7,0.0,0.0,0.00925,24.41,0.63917,3.49,37.4,-0.8100000000000002,0.023873866421088942,0.15204928438888887,0.14236097006802723,1.5992,2.696462216722098e-09,2.696462216722098e-06,0.0,0.0,0.0,28.677323756810626,4.835375186777568e-08,4.8353751867775677e-05,34900.0,60128.67586668096,0.00010138488157580983,0.10138488157580983
4412,2019-09-05 13:43:45,45.49583,-73.55486,14.08664,29.808,52.0,1320.25,-0.5953757,0.7623641,32.0,2.18,17.44701,101.0,0.959957,21.0,1641.7,2786418.1,0.0,0.0,0.005929,15.65,0.452112,2.47,37.4,-0.7374999999999998,0.016634582568653262,0.15204928438888887,0.14236097006802723,1.6417,2.7681228246577464e-09,2.7681228246577465e-06,0.0,0.0,0.0,18.3859121996758,3.10010740160053e-08,3.1001074016005303e-05,24700.000000000004,42555.25197441318,7.175377005508604e-05,0.07175377005508604
4413,2019-09-05 13:43:46,45.49589,-73.55492,14.13671,29.628,38.0,857.0,-0.6849474,0.8211457,32.0,2.37,19.34834,101.0,0.999424,21.0,1688.3,2885961.1,0.0,0.0,0.002901,7.66,0.35873,1.96,37.4,-0.6175000000000002,0.01390903967510199,0.16377294794444444,0.16113162448979593,1.6883,3.0948031556964966e-09,3.0948031556964967e-06,0.0,0.0,0.0,8.999111019138445,1.6496166072672377e-08,1.6496166072672378e-05,19600.0,33768.54002827928,6.190071921031937e-05,0.061900719210319366
4414,2019-09-05 13:43:47,45.49594,-73.55499,14.00387,24.984,28.0,1273.25,-0.8387342,2.229712,32.0,6.7,84.26466,101.0,0.9241195,21.0,1656.9,2842834.6,0.0,0.0,0.002803,7.4,0.32884,1.8,37.3,-0.28999999999999987,-0.0015274518680395504,0.44470367111111114,0.42119732312925173,1.6569,8.586302111532217e-09,8.586302111532216e-06,0.0,0.0,0.0,8.696459859245216,4.506634778942142e-08,4.506634778942142e-05,18000.0,31021.918690602568,0.00016076019431281402,0.16076019431281402
4415,2019-09-05 13:43:48,45.49599,-73.55505,14.0206,24.516,29.0,1144.5,-0.3501849,1.061738,32.0,2.95,24.97238,101.0,0.9241195,21.0,1505.9,2506250.1,0.0,0.0,0.00925,24.41,0.329426,1.8,37.3,-0.07250000000000004,-0.016338269664099302,0.21175774555555557,0.18545255272108846,1.5059,3.436000464073015e-09,3.4360004640730153e-06,0.0,0.0,0.0,28.686565562726447,6.545391631993428e-08,6.545391631993428e-05,18000.0,31021.918690602568,7.078247361534348e-05,0.07078247361534348
4416,2019-09-05 13:43:49,45.49605,-73.55515,13.61349,25.632,27.0,1094.5,-0.1968803,0.9609633,32.0,2.67,25.14473,101.0,0.9241195,21.0,1483.3,2396771.2,0.001648,0.18,0.025368,66.95,0.616996,3.37,37.3,0.175,-0.025715783606984437,0.19165879149999998,0.16785027653061224,1.4833,3.063199783432594e-09,3.063199783432594e-06,0.3243168550226367,6.697548170086162e-10,6.697548170086163e-07,78.67945778060368,1.6248290840297926e-07,0.00016248290840297926,33700.0,58079.92554851703,0.00011994230119463259,0.11994230119463259
4417,2019-09-05 13:43:50,45.4961,-73.55524,13.31338,28.584,29.0,1128.0,-0.03318066,0.950166,32.0,2.64,25.99799,101.0,0.9241195,21.0,1653.5,2831673.3,0.010829,1.15,0.034647,91.44,1.432821,7.82,37.4,0.25500000000000006,-0.036989247192481055,0.18950532999999997,0.16596431836734696,1.6535,3.3763168071776637e-09,3.3763168071776637e-06,2.0713568179151056,4.229547528266595e-09,4.229547528266595e-06,107.42541926762654,2.1935424771175968e-07,0.0002193542477117597,78200.0,134729.58317405306,0.0002751072005410319,0.2751072005410319
4418,2019-09-05 13:43:51,45.49613,-73.55534,12.96713,27.504,29.0,1128.0,-0.03318066,0.950166,32.0,2.64,25.99799,101.0,0.9241195,21.0,1690.4,2946183.4,0.018058,1.93,0.034354,90.67,2.225836,12.15,37.3,0.175,-0.03312504705945683,0.18950532999999997,0.16596431836734696,1.6904000000000001,3.4516637017557438e-09,3.451663701755744e-06,3.4773973899649384,7.100571667961512e-09,7.100571667961511e-06,106.55513722131943,2.175772002972259e-07,0.0002175772002972259,121500.0,209397.95116156735,0.00042757412875438,0.42757412875438
4419,2019-09-05 13:43:52,45.49615,-73.55542,12.48001,28.188,27.0,1053.75,-0.02567825,0.8637872,32.0,2.4,22.93262,101.0,0.9241195,21.0,1796.4,3218030.4,0.0247,2.63,0.030349,80.1,2.782222,15.19,37.4,0.09750000000000003,-0.02979467507536935,0.17227755822222224,0.1508766530612245,1.7964,3.3346430505066135e-09,3.3346430505066137e-06,4.7371029835797644,8.793446639795371e-09,8.793446639795371e-06,94.10297553955475,1.7468260599809066e-07,0.00017468260599809066,151900.0,261706.18521916438,0.0004858031127898481,0.48580311278984806
4420,2019-09-05 13:43:53,45.49619,-73.55551,12.65994,28.152,27.0,1790.5,-0.2963408,5.614617,32.0,15.6,159.5653,101.0,0.938851,21.0,1661.4,2886900.4,0.028803,3.07,0.024,63.34,3.039365,16.59,37.3,0.33999999999999986,-0.019586182309836532,1.1198041683333333,0.9963316734693878,1.6614,2.004628354861165e-08,2.004628354861165e-05,5.531404138441638,6.674136016682617e-08,6.674136016682616e-05,74.43699560602595,8.981492238023086e-07,0.0008981492238023086,165900.0,285918.6839317203,0.003449865781835283,3.449865781835283
4421,2019-09-05 13:43:54,45.49623,-73.55562,12.43759,29.988,27.0,1790.5,-0.2963408,5.614617,32.0,15.6,159.5653,101.0,0.938851,21.0,1729.9,3026067.8,0.031928,3.4,0.017944,47.36,3.077558,16.8,37.4,0.4125000000000001,-0.0025870150055748954,1.1198041683333333,0.9963316734693878,1.7299,2.087279758682033e-08,2.087279758682033e-05,6.124011461662053,7.389169990094209e-08,7.389169990094208e-05,55.63941225409878,6.713394935137606e-07,0.0006713394935137605,168000.0,289444.62881382235,0.003492409474433931,3.492409474433931
4422,2019-09-05 13:43:55,45.49627,-73.55571,12.58377,32.4,29.0,1387.5,0.2941185,2.107871,32.0,5.95,35.81741,101.0,0.998997,21.0,1679.8,2880745.1,0.033491,3.57,0.010129,26.73,3.078828,16.81,37.3,0.39500000000000013,0.02343762506682412,0.42040316055555554,0.4043559285714286,1.6798,7.73053600433135e-09,7.73053600433135e-06,6.432284291282294,2.960174145960991e-08,2.960174145960991e-05,31.41302324832765,1.445645357936032e-07,0.0001445645357936032,168100.0,289710.25177168293,0.0013332632052297268,1.3332632052297269
4423,2019-09-05 13:43:56,45.49631,-73.55579,12.92327,34.128,29.0,1473.25,0.2941185,4.654432,32.0,13.98,108.599,101.0,0.998997,21.0,1658.7,2816902.3,0.03144,3.35,0.00505,13.33,3.079219,16.81,37.4,0.26750000000000024,0.017690337589401712,0.9283006044444445,0.9500665346938777,1.6587,1.793535926985846e-08,1.7935359269858462e-05,6.033952469578788,6.524453207882393e-08,6.524453207882393e-05,15.660332883174341,1.6933363269145127e-07,0.00016933363269145129,168100.0,289616.91728335444,0.003131599121062182,3.131599121062182
4424,2019-09-05 13:43:57,45.49634,-73.5559,13.44635,33.84,33.0,1450.0,0.6141848,3.682261,32.0,11.06,80.91521,101.0,0.998997,21.0,1683.4,2915871.0,0.029975,3.2,0.002901,7.66,3.079219,16.81,37.3,0.6025000000000001,0.02536425020956687,0.7344064994444445,0.7516263142857144,1.6834,1.4400498105035197e-08,1.4400498105035197e-05,5.765632978180208,4.9321603170139305e-08,4.932160317013931e-05,9.002011151597076,7.700691726867018e-08,7.700691726867019e-05,168100.0,289710.25177168293,0.002478301016779963,2.478301016779963
